candidate_id,signal_family,horizon_candles,horizon_hours,interpretation,period,lower_threshold,upper_threshold,standard_deviations,model_family,window_scheme,calibration,confirmatory_eligible
v2-candidate-00227,rsi,1,4,continuous,7,25.0,75.0,,shallow_hist_gradient_boosting,rolling_two_year_observations,none,True
v2-candidate-00228,rsi,1,4,continuous,7,25.0,75.0,,shallow_hist_gradient_boosting,rolling_two_year_observations,sigmoid,True
v2-candidate-00229,rsi,1,4,continuous,7,25.0,75.0,,spline_regularized,expanding,none,True
v2-candidate-00230,rsi,1,4,continuous,7,25.0,75.0,,spline_regularized,expanding,sigmoid,True
v2-candidate-00231,rsi,1,4,continuous,7,25.0,75.0,,spline_regularized,rolling_one_year_observations,none,True
v2-candidate-00232,rsi,1,4,continuous,7,25.0,75.0,,spline_regularized,rolling_one_year_observations,sigmoid,True
v2-candidate-00233,rsi,1,4,continuous,7,25.0,75.0,,spline_regularized,rolling_two_year_observations,none,True
v2-candidate-00234,rsi,1,4,continuous,7,25.0,75.0,,spline_regularized,rolling_two_year_observations,sigmoid,True
v2-candidate-00235,rsi,2,8,continuous,7,25.0,75.0,,regularized_linear,expanding,none,True
v2-candidate-00236,rsi,2,8,continuous,7,25.0,75.0,,regularized_linear,expanding,sigmoid,True
v2-candidate-00237,rsi,2,8,continuous,7,25.0,75.0,,regularized_linear,rolling_one_year_observations,none,True
v2-candidate-00238,rsi,2,8,continuous,7,25.0,75.0,,regularized_linear,rolling_one_year_observations,sigmoid,True
v2-candidate-00239,rsi,2,8,continuous,7,25.0,75.0,,regularized_linear,rolling_two_year_observations,none,True
v2-candidate-00240,rsi,2,8,continuous,7,25.0,75.0,,regularized_linear,rolling_two_year_observations,sigmoid,True
v2-candidate-00241,rsi,2,8,continuous,7,25.0,75.0,,shallow_hist_gradient_boosting,expanding,none,True
v2-candidate-00242,rsi,2,8,continuous,7,25.0,75.0,,shallow_hist_gradient_boosting,expanding,sigmoid,True
v2-candidate-00243,rsi,2,8,continuous,7,25.0,75.0,,shallow_hist_gradient_boosting,rolling_one_year_observations,none,True
v2-candidate-00244,rsi,2,8,continuous,7,25.0,75.0,,shallow_hist_gradient_boosting,rolling_one_year_observations,sigmoid,True
v2-candidate-00245,rsi,2,8,continuous,7,25.0,75.0,,shallow_hist_gradient_boosting,rolling_two_year_observations,none,True
v2-candidate-00246,rsi,2,8,continuous,7,25.0,75.0,,shallow_hist_gradient_boosting,rolling_two_year_observations,sigmoid,True
v2-candidate-00247,rsi,2,8,continuous,7,25.0,75.0,,spline_regularized,expanding,none,True
v2-candidate-00248,rsi,2,8,continuous,7,25.0,75.0,,spline_regularized,expanding,sigmoid,True
v2-candidate-00249,rsi,2,8,continuous,7,25.0,75.0,,spline_regularized,rolling_one_year_observations,none,True
v2-candidate-00250,rsi,2,8,continuous,7,25.0,75.0,,spline_regularized,rolling_one_year_observations,sigmoid,True
v2-candidate-00251,rsi,2,8,continuous,7,25.0,75.0,,spline_regularized,rolling_two_year_observations,none,True
v2-candidate-00252,rsi,2,8,continuous,7,25.0,75.0,,spline_regularized,rolling_two_year_observations,sigmoid,True
v2-candidate-00253,rsi,3,12,continuous,7,25.0,75.0,,regularized_linear,expanding,none,True
v2-candidate-00254,rsi,3,12,continuous,7,25.0,75.0,,regularized_linear,expanding,sigmoid,True
v2-candidate-00255,rsi,3,12,continuous,7,25.0,75.0,,regularized_linear,rolling_one_year_observations,none,True
v2-candidate-00256,rsi,3,12,continuous,7,25.0,75.0,,regularized_linear,rolling_one_year_observations,sigmoid,True
v2-candidate-00257,rsi,3,12,continuous,7,25.0,75.0,,regularized_linear,rolling_two_year_observations,none,True
v2-candidate-00258,rsi,3,12,continuous,7,25.0,75.0,,regularized_linear,rolling_two_year_observations,sigmoid,True
v2-candidate-00259,rsi,3,12,continuous,7,25.0,75.0,,shallow_hist_gradient_boosting,expanding,none,True
v2-candidate-00260,rsi,3,12,continuous,7,25.0,75.0,,shallow_hist_gradient_boosting,expanding,sigmoid,True
v2-candidate-00261,rsi,3,12,continuous,7,25.0,75.0,,shallow_hist_gradient_boosting,rolling_one_year_observations,none,True
v2-candidate-00262,rsi,3,12,continuous,7,25.0,75.0,,shallow_hist_gradient_boosting,rolling_one_year_observations,sigmoid,True
v2-candidate-00263,rsi,3,12,continuous,7,25.0,75.0,,shallow_hist_gradient_boosting,rolling_two_year_observations,none,True
v2-candidate-00264,rsi,3,12,continuous,7,25.0,75.0,,shallow_hist_gradient_boosting,rolling_two_year_observations,sigmoid,True
v2-candidate-00265,rsi,3,12,continuous,7,25.0,75.0,,spline_regularized,expanding,none,True
v2-candidate-00266,rsi,3,12,continuous,7,25.0,75.0,,spline_regularized,expanding,sigmoid,True
v2-candidate-00267,rsi,3,12,continuous,7,25.0,75.0,,spline_regularized,rolling_one_year_observations,none,True
v2-candidate-00268,rsi,3,12,continuous,7,25.0,75.0,,spline_regularized,rolling_one_year_observations,sigmoid,True
v2-candidate-00269,rsi,3,12,continuous,7,25.0,75.0,,spline_regularized,rolling_two_year_observations,none,True
v2-candidate-00270,rsi,3,12,continuous,7,25.0,75.0,,spline_regularized,rolling_two_year_observations,sigmoid,True
v2-candidate-00271,rsi,6,24,continuous,7,25.0,75.0,,regularized_linear,expanding,none,True
v2-candidate-00272,rsi,6,24,continuous,7,25.0,75.0,,regularized_linear,expanding,sigmoid,True
v2-candidate-00273,rsi,6,24,continuous,7,25.0,75.0,,regularized_linear,rolling_one_year_observations,none,True
v2-candidate-00274,rsi,6,24,continuous,7,25.0,75.0,,regularized_linear,rolling_one_year_observations,sigmoid,True
v2-candidate-00275,rsi,6,24,continuous,7,25.0,75.0,,regularized_linear,rolling_two_year_observations,none,True
v2-candidate-00276,rsi,6,24,continuous,7,25.0,75.0,,regularized_linear,rolling_two_year_observations,sigmoid,True
v2-candidate-00277,rsi,6,24,continuous,7,25.0,75.0,,shallow_hist_gradient_boosting,expanding,none,True
v2-candidate-00278,rsi,6,24,continuous,7,25.0,75.0,,shallow_hist_gradient_boosting,expanding,sigmoid,True
v2-candidate-00279,rsi,6,24,continuous,7,25.0,75.0,,shallow_hist_gradient_boosting,rolling_one_year_observations,none,True
v2-candidate-00280,rsi,6,24,continuous,7,25.0,75.0,,shallow_hist_gradient_boosting,rolling_one_year_observations,sigmoid,True
v2-candidate-00281,rsi,6,24,continuous,7,25.0,75.0,,shallow_hist_gradient_boosting,rolling_two_year_observations,none,True
v2-candidate-00282,rsi,6,24,continuous,7,25.0,75.0,,shallow_hist_gradient_boosting,rolling_two_year_observations,sigmoid,True
v2-candidate-00283,rsi,6,24,continuous,7,25.0,75.0,,spline_regularized,expanding,none,True
v2-candidate-00284,rsi,6,24,continuous,7,25.0,75.0,,spline_regularized,expanding,sigmoid,True
v2-candidate-00285,rsi,6,24,continuous,7,25.0,75.0,,spline_regularized,rolling_one_year_observations,none,True
v2-candidate-00286,rsi,6,24,continuous,7,25.0,75.0,,spline_regularized,rolling_one_year_observations,sigmoid,True
v2-candidate-00287,rsi,6,24,continuous,7,25.0,75.0,,spline_regularized,rolling_two_year_observations,none,True
v2-candidate-00288,rsi,6,24,continuous,7,25.0,75.0,,spline_regularized,rolling_two_year_observations,sigmoid,True
v2-candidate-00289,rsi,1,4,contrarian,7,25.0,75.0,,regularized_linear,expanding,none,True
v2-candidate-00290,rsi,1,4,contrarian,7,25.0,75.0,,regularized_linear,expanding,sigmoid,True
v2-candidate-00291,rsi,1,4,contrarian,7,25.0,75.0,,regularized_linear,rolling_one_year_observations,none,True
v2-candidate-00292,rsi,1,4,contrarian,7,25.0,75.0,,regularized_linear,rolling_one_year_observations,sigmoid,True
v2-candidate-00293,rsi,1,4,contrarian,7,25.0,75.0,,regularized_linear,rolling_two_year_observations,none,True
v2-candidate-00294,rsi,1,4,contrarian,7,25.0,75.0,,regularized_linear,rolling_two_year_observations,sigmoid,True
v2-candidate-00295,rsi,1,4,contrarian,7,25.0,75.0,,shallow_hist_gradient_boosting,expanding,none,True
v2-candidate-00296,rsi,1,4,contrarian,7,25.0,75.0,,shallow_hist_gradient_boosting,expanding,sigmoid,True
v2-candidate-00297,rsi,1,4,contrarian,7,25.0,75.0,,shallow_hist_gradient_boosting,rolling_one_year_observations,none,True
v2-candidate-00298,rsi,1,4,contrarian,7,25.0,75.0,,shallow_hist_gradient_boosting,rolling_one_year_observations,sigmoid,True
v2-candidate-00299,rsi,1,4,contrarian,7,25.0,75.0,,shallow_hist_gradient_boosting,rolling_two_year_observations,none,True
v2-candidate-00300,rsi,1,4,contrarian,7,25.0,75.0,,shallow_hist_gradient_boosting,rolling_two_year_observations,sigmoid,True
v2-candidate-00301,rsi,1,4,contrarian,7,25.0,75.0,,spline_regularized,expanding,none,True
v2-candidate-00302,rsi,1,4,contrarian,7,25.0,75.0,,spline_regularized,expanding,sigmoid,True
v2-candidate-00303,rsi,1,4,contrarian,7,25.0,75.0,,spline_regularized,rolling_one_year_observations,none,True
v2-candidate-00304,rsi,1,4,contrarian,7,25.0,75.0,,spline_regularized,rolling_one_year_observations,sigmoid,True
v2-candidate-00305,rsi,1,4,contrarian,7,25.0,75.0,,spline_regularized,rolling_two_year_observations,none,True
v2-candidate-00306,rsi,1,4,contrarian,7,25.0,75.0,,spline_regularized,rolling_two_year_observations,sigmoid,True
v2-candidate-00307,rsi,2,8,contrarian,7,25.0,75.0,,regularized_linear,expanding,none,True
v2-candidate-00308,rsi,2,8,contrarian,7,25.0,75.0,,regularized_linear,expanding,sigmoid,True
v2-candidate-00309,rsi,2,8,contrarian,7,25.0,75.0,,regularized_linear,rolling_one_year_observations,none,True
v2-candidate-00310,rsi,2,8,contrarian,7,25.0,75.0,,regularized_linear,rolling_one_year_observations,sigmoid,True
v2-candidate-00311,rsi,2,8,contrarian,7,25.0,75.0,,regularized_linear,rolling_two_year_observations,none,True
v2-candidate-00312,rsi,2,8,contrarian,7,25.0,75.0,,regularized_linear,rolling_two_year_observations,sigmoid,True
v2-candidate-00313,rsi,2,8,contrarian,7,25.0,75.0,,shallow_hist_gradient_boosting,expanding,none,True
v2-candidate-00314,rsi,2,8,contrarian,7,25.0,75.0,,shallow_hist_gradient_boosting,expanding,sigmoid,True
v2-candidate-00315,rsi,2,8,contrarian,7,25.0,75.0,,shallow_hist_gradient_boosting,rolling_one_year_observations,none,True
v2-candidate-00316,rsi,2,8,contrarian,7,25.0,75.0,,shallow_hist_gradient_boosting,rolling_one_year_observations,sigmoid,True
v2-candidate-00317,rsi,2,8,contrarian,7,25.0,75.0,,shallow_hist_gradient_boosting,rolling_two_year_observations,none,True
v2-candidate-00318,rsi,2,8,contrarian,7,25.0,75.0,,shallow_hist_gradient_boosting,rolling_two_year_observations,sigmoid,True
v2-candidate-00319,rsi,2,8,contrarian,7,25.0,75.0,,spline_regularized,expanding,none,True
v2-candidate-00320,rsi,2,8,contrarian,7,25.0,75.0,,spline_regularized,expanding,sigmoid,True
v2-candidate-00321,rsi,2,8,contrarian,7,25.0,75.0,,spline_regularized,rolling_one_year_observations,none,True
v2-candidate-00322,rsi,2,8,contrarian,7,25.0,75.0,,spline_regularized,rolling_one_year_observations,sigmoid,True
v2-candidate-00323,rsi,2,8,contrarian,7,25.0,75.0,,spline_regularized,rolling_two_year_observations,none,True
v2-candidate-00324,rsi,2,8,contrarian,7,25.0,75.0,,spline_regularized,rolling_two_year_observations,sigmoid,True
v2-candidate-00325,rsi,3,12,contrarian,7,25.0,75.0,,regularized_linear,expanding,none,True
v2-candidate-00326,rsi,3,12,contrarian,7,25.0,75.0,,regularized_linear,expanding,sigmoid,True
v2-candidate-00327,rsi,3,12,contrarian,7,25.0,75.0,,regularized_linear,rolling_one_year_observations,none,True
v2-candidate-00328,rsi,3,12,contrarian,7,25.0,75.0,,regularized_linear,rolling_one_year_observations,sigmoid,True
v2-candidate-00329,rsi,3,12,contrarian,7,25.0,75.0,,regularized_linear,rolling_two_year_observations,none,True
v2-candidate-00330,rsi,3,12,contrarian,7,25.0,75.0,,regularized_linear,rolling_two_year_observations,sigmoid,True
v2-candidate-00331,rsi,3,12,contrarian,7,25.0,75.0,,shallow_hist_gradient_boosting,expanding,none,True
v2-candidate-00332,rsi,3,12,contrarian,7,25.0,75.0,,shallow_hist_gradient_boosting,expanding,sigmoid,True
v2-candidate-00333,rsi,3,12,contrarian,7,25.0,75.0,,shallow_hist_gradient_boosting,rolling_one_year_observations,none,True
v2-candidate-00334,rsi,3,12,contrarian,7,25.0,75.0,,shallow_hist_gradient_boosting,rolling_one_year_observations,sigmoid,True
v2-candidate-00335,rsi,3,12,contrarian,7,25.0,75.0,,shallow_hist_gradient_boosting,rolling_two_year_observations,none,True
v2-candidate-00336,rsi,3,12,contrarian,7,25.0,75.0,,shallow_hist_gradient_boosting,rolling_two_year_observations,sigmoid,True
v2-candidate-00337,rsi,3,12,contrarian,7,25.0,75.0,,spline_regularized,expanding,none,True
v2-candidate-00338,rsi,3,12,contrarian,7,25.0,75.0,,spline_regularized,expanding,sigmoid,True
v2-candidate-00339,rsi,3,12,contrarian,7,25.0,75.0,,spline_regularized,rolling_one_year_observations,none,True
v2-candidate-00340,rsi,3,12,contrarian,7,25.0,75.0,,spline_regularized,rolling_one_year_observations,sigmoid,True
v2-candidate-00341,rsi,3,12,contrarian,7,25.0,75.0,,spline_regularized,rolling_two_year_observations,none,True
v2-candidate-00342,rsi,3,12,contrarian,7,25.0,75.0,,spline_regularized,rolling_two_year_observations,sigmoid,True
v2-candidate-00343,rsi,6,24,contrarian,7,25.0,75.0,,regularized_linear,expanding,none,True
v2-candidate-00344,rsi,6,24,contrarian,7,25.0,75.0,,regularized_linear,expanding,sigmoid,True
v2-candidate-00345,rsi,6,24,contrarian,7,25.0,75.0,,regularized_linear,rolling_one_year_observations,none,True
v2-candidate-00346,rsi,6,24,contrarian,7,25.0,75.0,,regularized_linear,rolling_one_year_observations,sigmoid,True
v2-candidate-00347,rsi,6,24,contrarian,7,25.0,75.0,,regularized_linear,rolling_two_year_observations,none,True
v2-candidate-00348,rsi,6,24,contrarian,7,25.0,75.0,,regularized_linear,rolling_two_year_observations,sigmoid,True
v2-candidate-00349,rsi,6,24,contrarian,7,25.0,75.0,,shallow_hist_gradient_boosting,expanding,none,True
v2-candidate-00350,rsi,6,24,contrarian,7,25.0,75.0,,shallow_hist_gradient_boosting,expanding,sigmoid,True
v2-candidate-00351,rsi,6,24,contrarian,7,25.0,75.0,,shallow_hist_gradient_boosting,rolling_one_year_observations,none,True
v2-candidate-00352,rsi,6,24,contrarian,7,25.0,75.0,,shallow_hist_gradient_boosting,rolling_one_year_observations,sigmoid,True
v2-candidate-00353,rsi,6,24,contrarian,7,25.0,75.0,,shallow_hist_gradient_boosting,rolling_two_year_observations,none,True
v2-candidate-00354,rsi,6,24,contrarian,7,25.0,75.0,,shallow_hist_gradient_boosting,rolling_two_year_observations,sigmoid,True
v2-candidate-00355,rsi,6,24,contrarian,7,25.0,75.0,,spline_regularized,expanding,none,True
v2-candidate-00356,rsi,6,24,contrarian,7,25.0,75.0,,spline_regularized,expanding,sigmoid,True
v2-candidate-00357,rsi,6,24,contrarian,7,25.0,75.0,,spline_regularized,rolling_one_year_observations,none,True
v2-candidate-00358,rsi,6,24,contrarian,7,25.0,75.0,,spline_regularized,rolling_one_year_observations,sigmoid,True
v2-candidate-00359,rsi,6,24,contrarian,7,25.0,75.0,,spline_regularized,rolling_two_year_observations,none,True
v2-candidate-00360,rsi,6,24,contrarian,7,25.0,75.0,,spline_regularized,rolling_two_year_observations,sigmoid,True
v2-candidate-00361,rsi,1,4,continuation,7,25.0,75.0,,regularized_linear,expanding,none,True
v2-candidate-00362,rsi,1,4,continuation,7,25.0,75.0,,regularized_linear,expanding,sigmoid,True
v2-candidate-00363,rsi,1,4,continuation,7,25.0,75.0,,regularized_linear,rolling_one_year_observations,none,True
v2-candidate-00364,rsi,1,4,continuation,7,25.0,75.0,,regularized_linear,rolling_one_year_observations,sigmoid,True
v2-candidate-00365,rsi,1,4,continuation,7,25.0,75.0,,regularized_linear,rolling_two_year_observations,none,True
v2-candidate-00366,rsi,1,4,continuation,7,25.0,75.0,,regularized_linear,rolling_two_year_observations,sigmoid,True
v2-candidate-00367,rsi,1,4,continuation,7,25.0,75.0,,shallow_hist_gradient_boosting,expanding,none,True
v2-candidate-00368,rsi,1,4,continuation,7,25.0,75.0,,shallow_hist_gradient_boosting,expanding,sigmoid,True
v2-candidate-00369,rsi,1,4,continuation,7,25.0,75.0,,shallow_hist_gradient_boosting,rolling_one_year_observations,none,True
v2-candidate-00370,rsi,1,4,continuation,7,25.0,75.0,,shallow_hist_gradient_boosting,rolling_one_year_observations,sigmoid,True
v2-candidate-00371,rsi,1,4,continuation,7,25.0,75.0,,shallow_hist_gradient_boosting,rolling_two_year_observations,none,True
v2-candidate-00372,rsi,1,4,continuation,7,25.0,75.0,,shallow_hist_gradient_boosting,rolling_two_year_observations,sigmoid,True
v2-candidate-00373,rsi,1,4,continuation,7,25.0,75.0,,spline_regularized,expanding,none,True
v2-candidate-00374,rsi,1,4,continuation,7,25.0,75.0,,spline_regularized,expanding,sigmoid,True
v2-candidate-00375,rsi,1,4,continuation,7,25.0,75.0,,spline_regularized,rolling_one_year_observations,none,True
v2-candidate-00376,rsi,1,4,continuation,7,25.0,75.0,,spline_regularized,rolling_one_year_observations,sigmoid,True
v2-candidate-00377,rsi,1,4,continuation,7,25.0,75.0,,spline_regularized,rolling_two_year_observations,none,True
v2-candidate-00378,rsi,1,4,continuation,7,25.0,75.0,,spline_regularized,rolling_two_year_observations,sigmoid,True
v2-candidate-00379,rsi,2,8,continuation,7,25.0,75.0,,regularized_linear,expanding,none,True
v2-candidate-00380,rsi,2,8,continuation,7,25.0,75.0,,regularized_linear,expanding,sigmoid,True
v2-candidate-00381,rsi,2,8,continuation,7,25.0,75.0,,regularized_linear,rolling_one_year_observations,none,True
v2-candidate-00382,rsi,2,8,continuation,7,25.0,75.0,,regularized_linear,rolling_one_year_observations,sigmoid,True
v2-candidate-00383,rsi,2,8,continuation,7,25.0,75.0,,regularized_linear,rolling_two_year_observations,none,True
v2-candidate-00384,rsi,2,8,continuation,7,25.0,75.0,,regularized_linear,rolling_two_year_observations,sigmoid,True
v2-candidate-00385,rsi,2,8,continuation,7,25.0,75.0,,shallow_hist_gradient_boosting,expanding,none,True
v2-candidate-00386,rsi,2,8,continuation,7,25.0,75.0,,shallow_hist_gradient_boosting,expanding,sigmoid,True
v2-candidate-00387,rsi,2,8,continuation,7,25.0,75.0,,shallow_hist_gradient_boosting,rolling_one_year_observations,none,True
v2-candidate-00388,rsi,2,8,continuation,7,25.0,75.0,,shallow_hist_gradient_boosting,rolling_one_year_observations,sigmoid,True
v2-candidate-00389,rsi,2,8,continuation,7,25.0,75.0,,shallow_hist_gradient_boosting,rolling_two_year_observations,none,True
v2-candidate-00390,rsi,2,8,continuation,7,25.0,75.0,,shallow_hist_gradient_boosting,rolling_two_year_observations,sigmoid,True
v2-candidate-00391,rsi,2,8,continuation,7,25.0,75.0,,spline_regularized,expanding,none,True
v2-candidate-00392,rsi,2,8,continuation,7,25.0,75.0,,spline_regularized,expanding,sigmoid,True
v2-candidate-00393,rsi,2,8,continuation,7,25.0,75.0,,spline_regularized,rolling_one_year_observations,none,True
v2-candidate-00394,rsi,2,8,continuation,7,25.0,75.0,,spline_regularized,rolling_one_year_observations,sigmoid,True
v2-candidate-00395,rsi,2,8,continuation,7,25.0,75.0,,spline_regularized,rolling_two_year_observations,none,True
v2-candidate-00396,rsi,2,8,continuation,7,25.0,75.0,,spline_regularized,rolling_two_year_observations,sigmoid,True
v2-candidate-00397,rsi,3,12,continuation,7,25.0,75.0,,regularized_linear,expanding,none,True
v2-candidate-00398,rsi,3,12,continuation,7,25.0,75.0,,regularized_linear,expanding,sigmoid,True
v2-candidate-00399,rsi,3,12,continuation,7,25.0,75.0,,regularized_linear,rolling_one_year_observations,none,True
v2-candidate-00400,rsi,3,12,continuation,7,25.0,75.0,,regularized_linear,rolling_one_year_observations,sigmoid,True
v2-candidate-00401,rsi,3,12,continuation,7,25.0,75.0,,regularized_linear,rolling_two_year_observations,none,True
v2-candidate-00402,rsi,3,12,continuation,7,25.0,75.0,,regularized_linear,rolling_two_year_observations,sigmoid,True
v2-candidate-00403,rsi,3,12,continuation,7,25.0,75.0,,shallow_hist_gradient_boosting,expanding,none,True
v2-candidate-00404,rsi,3,12,continuation,7,25.0,75.0,,shallow_hist_gradient_boosting,expanding,sigmoid,True
v2-candidate-00405,rsi,3,12,continuation,7,25.0,75.0,,shallow_hist_gradient_boosting,rolling_one_year_observations,none,True
v2-candidate-00406,rsi,3,12,continuation,7,25.0,75.0,,shallow_hist_gradient_boosting,rolling_one_year_observations,sigmoid,True
v2-candidate-00407,rsi,3,12,continuation,7,25.0,75.0,,shallow_hist_gradient_boosting,rolling_two_year_observations,none,True
v2-candidate-00408,rsi,3,12,continuation,7,25.0,75.0,,shallow_hist_gradient_boosting,rolling_two_year_observations,sigmoid,True
